0,1,2,3,4,5,6,7,8,9,10,11
-393.92884568029615,78.25560257285389,-2.667109983647495,-6.119204939185091,9.065627580991169,30.1910564158976,34.713753913861524,15.545590592472792,3.6273658787216965,6.651402769569188,4.737906713516722,0.00013458979182656705
-389.8271607917454,81.65568442025658,-1.9125177416481205,-4.291092409992167,9.519207670980853,27.65590036037522,29.369872709827145,12.583398174778758,4.788482465716045,4.906981546649759,3.2084957556153144,4.10025073791066
-385.91459054706127,84.81689691408131,-0.5150375941650905,-3.375280320088441,8.642871507674968,26.909719793671137,25.789609610173994,8.118651323756282,3.0915922103747056,2.381296671563815,4.071026819473291,10.008167082564624
-382.4202936350043,90.9055940004859,2.0560187642637024,-4.117984156754346,8.564616313369575,25.469038333395154,23.4680753485751,5.770273065866676,0.10170361311737403,1.5562327127127642,9.214060078311071,14.229020402295829
-378.79436452395566,97.94917702830895,11.510824668759343,2.7585360803669703,13.18886268493374,27.413540908103027,25.743854782722547,9.256733635739034,-2.709787060145119,-1.326737598416544,7.949508536100389,10.75638726457587
-354.08101855882074,127.65969371659128,23.362419099151232,2.8521823102799244,13.435227887050772,26.66688291650266,31.12193270187815,18.686302807026603,-3.085643875730892,-14.960787955379267,-12.576982067911377,-4.878884954278282
-342.05383853675266,137.8001367233514,26.81008157219709,6.260939277432718,11.10959445195941,23.791110645903665,31.11442454195015,19.962535562926007,3.487625865408989,-14.423339136790702,-16.308558809736077,-3.5389623000472508
-352.11364960326574,128.05704259274574,29.87372775438871,10.451168155553813,8.880824904015249,25.941544757678756,30.114477834903205,9.95546093673012,-1.4259992244955528,-8.600277020810779,-9.352033582296094,-1.8156536549709261
-359.0371236077271,116.64822078024667,20.883352898489086,5.017737119064346,5.040657695288772,25.097183725370023,30.421356482067903,11.709336371833315,-1.7834213067152311,-4.928802416331679,-0.33037054878728017,3.582395656035402
-311.4565375658061,163.4393162571393,30.118777550200114,-10.80677087692584,-20.78411250022005,0.7900523028143474,15.893252870712576,7.458855041887816,-4.316641792530513,-9.486838142678558,-5.694850016215754,-5.44160577544425
