0,1,2,3,4,5,6,7,8,9,10,11
-396.821890085036,80.9994408985006,6.861026617562008,-6.205877198829915,3.239822887843152,25.73628850658995,28.069865984048835,6.923790352862357,-2.001364182244323,4.026186582586455,8.89136923140106,12.098074905514451
-389.02117777643514,86.78973560820174,4.869086551422958,-6.992113507974703,3.383936513774155,24.282250442311394,28.082675515612124,7.127491096099632,-4.143968645447513,1.0721399348925624,6.426061537113286,10.311734121047039
-390.76923408921556,83.47385903681123,1.7916507710290002,-4.5628819999203545,7.9593085249118145,24.502191774012736,26.41598333503856,8.39712978823622,-4.394394802661378,-4.023015666238133,5.484883825836009,11.682219391764482
-391.2943515768738,81.01063952530868,-1.0148835230555535,-6.197435557829333,4.077237953567637,20.402024835684898,24.89935266493289,6.110635081404737,-3.991990889505538,-0.8523892470326404,4.823460471179558,8.559027303670886
-387.3960463603959,84.31793160129573,-1.9147411944759654,-7.0705540988125595,6.200055097748489,22.26286400482171,27.007624426370466,8.626791242256994,-4.159266269805602,-2.105451799852936,-2.2428662128670744,3.0584925620573413
-382.03051812523734,87.55751924579437,-1.4122350144779032,-5.721590116668205,5.423398963396234,21.537601983919085,24.891552075164476,7.46617638209098,-2.5855947043900427,-3.148659749060667,-1.2270515468461143,4.6537360690931155
-387.5386402390637,86.7533259177646,0.385750385748369,-7.916377350692885,5.820485904706192,20.75231700181884,22.397680940885238,7.842370575029829,-0.5534142178348347,0.329873144574085,3.7358226611441836,6.686125476630616
-389.3505813883824,86.23612244773494,1.3417939150626066,-8.779642867170846,7.865874037840821,25.1318646620132,24.891927798564566,10.722355724693564,4.120664234026254,4.326051942983339,4.529291193582259,8.623097484419368
-389.751928507743,83.11853673872764,-0.612508959288228,-8.223342892859018,6.40773501414734,26.87700196249039,28.36788040051628,10.169352776077243,1.32126821639946,5.200160553096371,8.733932344046373,8.953719112568693
-394.65624288283186,82.0368007247973,0.359610693284908,-10.556372233121813,5.526407167818115,26.303025561481007,24.044712842011577,1.029405173381968,-8.24841869879401,-2.421623785944177,4.974227564970615,8.48280031379285
-387.5550163072319,88.63373519958381,2.5382053633786583,-7.176210361662889,10.351016489232592,27.709429973525125,25.524903150468223,4.536762919468569,-4.8281047822785945,-0.5513723631033338,0.8357682260322928,2.6775421302875984
-384.4233098069834,91.27851105759706,3.1956460447343744,-7.78286655088805,5.2484722227589575,23.696164924091907,27.291106880386753,5.367016151767438,-7.034412383768652,-1.9113526279235604,5.390958765382817,9.103934213165548
-383.2874626944089,91.99494499232237,2.5576384568605475,-8.460617010178415,3.5819551491054793,22.03642615371348,28.015765073660592,4.948973528030766,-7.784029051123081,-0.7821285019498769,7.904673725651137,16.64646666995534
-383.3161065595226,91.2067903593688,2.312140593466799,-9.370722543741097,6.810708276264499,25.70108266306738,24.160459174047162,6.6803735522562295,-1.3685665180794395,0.6613799502426055,5.08253378271111,15.35536416147337
-389.39180777349253,82.1990364372363,0.23564893410606672,-7.106771656335745,5.734274701200306,25.00306629973172,23.374671810738967,6.647774744833314,-1.380606955131683,-0.03245794549545333,3.469040021050512,10.200863707326995
-393.85673798873506,80.33759326983376,2.8615522678946097,-4.50919167988634,3.049992646142691,22.607180859286544,24.35969515097284,3.15858338782064,-3.426900823349267,1.0491205160692523,4.8670910886011525,10.387696480708431
-392.3366980159346,79.78828539565151,1.6511722225225527,-6.093768584726825,3.1673663846855122,25.008308779749754,27.111815368033973,7.134048967412843,-4.874579287756836,0.8428780089718516,6.555129038451671,7.781034211709261
-393.7221124752746,80.26320550125243,4.762929753869862,-2.2922594486195673,3.6722148082531927,22.092871614563794,25.703096880320235,7.351855042267675,-4.269633428913128,-0.2544274949602127,9.222071614842484,12.078566935121385
-390.84440412232175,85.46963493974556,5.563303780202017,-4.851512890857314,2.259134776514877,18.023269456699992,23.859808491727783,9.13539207414109,0.029817093479425294,4.135165699759016,12.42953998266715,18.031750458657484
-391.88477384961175,85.01116391138827,1.8928990107992156,-8.670665145963387,3.3782460218919925,17.257506702583818,23.94131908151125,10.563289397382551,-3.0921683562831244,1.4504212715967897,11.843828908619724,16.467044367138683
-392.3260640890391,84.95508852137776,2.097834807980361,-9.766790294636989,5.564773575376217,23.07652703114735,22.42715684138436,5.995517284347716,-3.325821217325928,2.787838969278001,12.67332881040275,11.736065094424095
-389.8698042361886,88.89653616637763,5.694598900300653,-5.583032735704583,9.905846940952955,28.724005781301422,30.29195102083611,8.187252772799713,-4.256419840314013,4.583337850947773,12.003787660945328,10.256711736042035
-388.3365845980013,85.28192040535052,1.8432867027323385,-3.8900282756266655,9.527832495281729,29.00873512892219,34.00299282840224,14.138833063440202,1.9190225160387007,3.486646129084543,5.153856758396006,6.177202549484164
-388.2107556487409,81.8159036642749,-1.0308819839297028,-3.5855367131632034,9.116532666614411,26.445335315362634,26.929512945410806,10.737623224845148,4.200274244905925,3.0831242654584914,3.3617973834819628,7.623492888284334
-383.37373121592225,87.94104076548828,0.659104966905541,-4.380140752141503,8.808498539981768,26.422805238315902,24.8051580152395,6.128052073177515,2.2502005005222996,2.781699593624003,6.025843455981059,12.070658935006731
-381.85921013497244,91.27920873910027,4.838410698681774,-2.657879159858597,9.667876540307162,25.585491977470625,23.482446334548605,6.838278237958839,-1.8289032308503543,0.23486747859351584,11.812828924666267,16.144984460014136
-367.48263515098654,112.25206287489483,20.152261478721123,3.7074219261282506,13.279850881833259,27.252672069632432,29.30812634773146,14.407662865894999,-2.869949515400745,-7.336217643029381,-4.3420076993743,-1.1438919634480285
-344.967652442971,134.97464354242632,24.705103986552928,3.0631527209108595,12.90557500750368,25.22809697540304,31.450082639475998,20.630612097093312,-0.27425462157808544,-17.31701173441754,-15.536109415922681,-4.14685213093097
-344.77081274031605,134.24418603996224,29.95387155613131,9.181461209293925,10.3079553493872,24.257724701011917,30.328520015624207,15.779943235561529,3.0906978716234703,-10.728542763077684,-14.106234272849516,-3.0763750646070616
-355.4316486238501,122.57307508863953,26.435962815669747,7.529359483557817,7.328975134619928,26.30085360725439,30.891926678831066,8.967486324351311,-4.161532202302549,-8.070269764377272,-5.957159819295962,-0.19494517594473337
-361.07971134814574,113.42695104093164,20.459393566288405,4.915154831078437,3.902406170061303,21.754765560205975,27.33070568202401,12.875622288663841,1.337238873891029,-2.3622886062135096,3.4173698063697175,5.259600942412003
-251.51103889511984,202.31971990734468,19.60569820432782,-24.68944192251709,-32.40473104538148,-7.481979261843382,20.257256111472188,9.625798085492846,-14.327786414156158,-15.51783468157928,-10.485132143174502,-4.726031763316889
-159.2730976609313,219.08612132749738,-17.600160991726963,-22.319999420726845,-37.14873007430867,-5.913421274699755,24.971663370699677,17.04570192718186,-25.124479799864158,-26.575776822936128,-12.896688694941478,4.349410079495285
-96.64821649726439,158.6614160701355,-33.149338721459586,-10.74727283440053,-41.10388925617504,5.870334709691307,20.126770134429307,16.326319522673792,-23.383493826334107,-31.854949958066786,-11.800262556165066,15.119440707002921
-102.59190475425812,129.95473321398924,-43.10452503365792,-10.875367515905793,-37.000524846058624,12.064274006210741,16.948688273315557,8.8198502424113,-30.050853896395473,-29.26968260203629,-3.5767556162504497,21.598198493447434
-143.05536917710333,162.9821328332692,-42.413988128895,-25.366233629626326,-41.12119657355113,8.157005764616361,15.180101204686952,1.630474957128446,-41.363087950852005,-25.92707044903505,3.209173059646712,19.278112133289724
-170.83414581909057,193.14145492007083,-40.67879781977169,-32.813683994627404,-36.409236274734695,1.6746885826494298,21.226498132398895,2.9607790725793874,-47.776557118475566,-18.32707358311545,8.153601717559372,12.429792641758027
-183.52545900969488,182.52304210529002,-32.845634944978386,-30.34742617004375,-32.83731997651226,3.0742134891170387,17.949105634006635,5.091791841386593,-48.52268461472663,-17.874412559148787,10.266494123074068,12.4122619422764
-187.44163505306716,176.91780889375912,-34.13894984668167,-29.3871356454681,-29.090776839669903,-0.6338529035859202,21.912822001216323,1.2004498766318705,-46.915193086830385,-16.590004863081425,11.1342999340884,14.258048067902914
-172.32861839534866,176.15778833288047,-46.178786132808405,-31.180792753182228,-24.490112172765883,0.2830937082409195,27.46783307264665,-9.264882593644103,-45.36360450493308,-9.297316691894588,12.507244386928193,19.817120652714774
-155.47660514554926,183.46892364184657,-53.58845224935739,-23.013104634855925,-14.55506260131637,2.86475886322668,23.20143410061713,-24.649715614783233,-48.82702010909192,-4.079621895478185,5.034880297560363,14.505043529131056
-158.95506724463414,201.7364767763747,-51.08903113564248,-16.158776229487138,2.9570147507703615,9.702184162092664,21.568361346738527,-27.122444737663884,-42.85412555024448,3.067961065130567,0.5767016476761715,9.371864563883975
