0,1,2,3,4,5,6,7,8,9,10,11
-318.2609121579853,157.6507416839164,-44.57559925440344,38.38455570028698,-15.128720045840925,29.207792318895827,-16.418502349377608,7.880188553673213,-28.054246588301865,-9.480105718024271,-2.021745585192382,2.1107199833256445
-243.11062881394616,190.73275629219688,-79.04058450251304,30.092165087542256,-10.043574810282168,22.242315280011645,-18.62094867326031,5.918527864231944,-35.10430717803772,0.4393718960978063,6.119323205198288,-2.1156819990503144
-235.90903841084778,209.5748267859434,-99.11646896240299,24.513057337280152,5.925025989478081,11.83142611695215,-9.335220531070645,-2.906428336620815,-42.14000900059189,11.34957989134514,10.563515567401039,-7.026811802998987
-241.66997747389937,200.13086237077448,-104.57183266812791,28.279087000026365,7.311042040830783,18.2322554859053,-3.562726065336559,-16.968828248130222,-46.89201244396016,21.335627206625915,15.193641072602148,-8.44967397071986
-235.76061569140958,202.34574004850066,-102.67962723479724,23.643008819462167,-4.254142895630503,21.99199360734653,1.3784776548770576,-22.278041440756695,-53.890645315788774,19.91304342301437,19.13190632400884,-7.855127280859109
-238.52000245931438,204.00245717766427,-97.0582437173809,22.472935874208986,-11.196908171642935,22.418646662114114,5.838398950251861,-19.792867316643623,-58.086931007350266,12.252640545120931,19.295040861579572,-10.032689759900624
-239.39433435835036,207.03679419638092,-99.87110326024765,21.40778770721967,-9.140776039863454,21.711085198993448,4.455854250856001,-20.06336979473803,-57.72182433786949,7.4412246533359205,23.65884732737275,-11.986491058657124
-241.09226113995285,203.29655507939788,-108.56389128011219,21.586889566547065,-3.26513271716465,18.950670892679895,-0.0028018563272140806,-21.3823863863216,-54.34994998985418,6.608767969636868,23.596385508681536,-11.410010659037473
-254.60763023885102,195.17388469244264,-115.07220631575592,27.219418739982657,12.172888313146384,20.406858912564864,-3.2931058688505335,-22.226603286820634,-48.453472165492215,6.1277739919111065,24.158089918736763,-13.561614552569651
-258.3340896190322,203.8975525480663,-116.35909358635118,27.555994622224382,21.926226874781175,12.917052690138847,-9.543317597657834,-22.480804400077233,-40.209699777944024,6.4824280339782305,22.631950308497544,-14.429312117418618
-267.99823333031236,197.65016638945943,-119.9620234849901,34.974552884026735,32.96163644279851,4.45551606699503,-15.43139609368297,-15.766422620423807,-34.15833123435711,6.563913690825027,19.5265613219195,-14.055352845463869
-283.78867166603635,185.03612384396098,-118.82748847059855,52.67392853001351,49.146856499916225,-2.3742762173108027,-19.313369777455144,-6.130917981395678,-34.48501043693215,-1.9404302554960535,17.88211763011258,-14.596916917037795
-318.6130954159136,174.95355088570398,-100.08213710973277,61.22116425070336,57.580301491775316,-0.172973416291275,-18.456836584894326,5.234298117182211,-29.417161372230293,-11.10229803264629,18.102625311543115,-15.705221159512366
-410.68980299888676,136.9609318893634,-53.657971137227946,69.19076522841411,62.84904581205116,25.04049367202922,-12.177522137155211,14.565153839923944,-17.138405803756605,-15.67496784562535,20.47610634142483,-7.927856241435831
-373.31742514403993,137.18100060040675,-42.45658176221949,75.71979021699357,29.578149555646213,28.35915792651194,-7.685310237713317,11.85573525938736,-28.78241190486832,-7.390083681374439,13.983487595638376,-23.025305051813106
-316.71944459719447,151.89735108064508,-60.22499661183848,75.50156255808884,13.726717125633357,17.80461892528094,-14.879909001366983,6.9991489358502825,-28.179152495925933,-2.259834735752117,13.141097015164611,-26.698033411705996
-331.0892691558232,143.95116550824406,-58.740366720299306,68.59203489384413,6.437292182271111,15.698621029931594,-19.60670416502012,7.368978835183611,-18.070841432146487,2.2257351614991703,17.504683688406686,-22.01315560177884
-409.2616955165368,116.29860246732419,-45.81163142447133,50.97390196269487,1.347456078243587,20.17388704981641,-13.25216809345796,8.686764535619568,-1.4468804973092748,14.331506258831194,24.335855324325102,-12.779884140636678
-467.2046015862831,96.44214986533741,-37.33215022737041,42.12985385033596,-1.0338834165227282,23.900617640127013,2.182546320431186,10.01455488965173,6.270614616350881,18.586121590645426,20.28626442755592,-11.346089238353228
-499.67313161395225,90.99041466775137,-21.379485215013972,41.01677921232414,0.39193379193119604,24.467409856383377,3.3510986364817903,9.576759656381316,2.4175499452340237,13.073038747287235,20.921306659944094,-7.054368943869774
-518.1991976881026,86.34416616640218,-10.58146747951637,40.93078537411097,1.8785744729363876,30.774170330192593,0.8504894551903968,4.855567569759102,2.263365211790813,7.498362249981953,16.61544333113444,-4.728523632360659
-524.4044542427101,85.77238335337506,-1.9257782161215746,47.95089999693498,6.584992365600008,34.372093495948036,-1.4792342562755132,1.9516769774903904,5.453318394916694,6.353423312449049,11.498512536917445,-2.0018572905709693
-532.1520099955991,82.28734661780945,-1.1159691922805315,43.926204356108045,-1.1563822705130749,32.18762906782006,3.801993127348211,3.143849689135034,4.566586464138243,7.847771316548194,13.484963272941545,0.28841728886484336
-536.202059477592,79.62053110817169,0.44487257621013443,39.15977798664461,-7.535877183370848,29.48450141067645,7.562493541869235,13.515867432508083,5.8431060877519885,5.399013854101441,14.089768061774304,3.734350021897944
-535.6110863525637,77.60978166673843,-3.9743157667029125,38.28048394052084,-4.090158374178514,33.008230344932784,8.509118658091815,15.62027501223589,9.72615812574496,5.572678696537121,11.00969824218294,1.0507924545871268
-535.9888418437558,80.08533840924602,-6.269549037587866,37.78787007523545,-2.8665911500464016,29.97953949355028,3.626710527309611,6.219803629444478,6.648793207413986,1.9581222151813833,8.952931320384831,1.0697141272838189
-538.7761658240569,80.95515436675177,-2.2235983935625274,38.67772153004465,-1.4969981762585876,31.643376310580265,5.277689367679516,7.898711824866924,8.420625519049764,5.979511310347819,12.443022928104739,2.4348728941689335
-540.144848967727,81.1101037172442,1.3704678933236591,40.71482843012908,-1.9451297529910545,31.66586107015864,7.163597640000425,10.522025751623772,5.645492335358174,4.2555774133505695,13.868404678838392,0.2735579324515919
-539.1911922717462,80.94021515536713,4.445043683376079,42.06605560483678,-6.933978137026233,26.900302939257163,3.5240293131458404,12.4359363445568,7.392389686368097,1.5447595636736646,12.776486373614759,1.361723682570681
-543.9912677844939,76.56916715070233,4.978947094556584,41.12536518318694,-6.087565944845073,31.896464678255228,5.0035989290634,14.180856877214776,11.878577761864857,5.8780460721288526,14.636937955347225,1.870575234265287
-546.0408690208524,78.1603791370515,4.622728363214783,42.77049533621896,-0.7404212907013619,33.625952672458695,6.794459334249839,13.134665511627169,11.424063602566761,6.200144026521436,16.72552401700868,3.055922337294221
-549.5675905354659,80.45155553455018,8.507481151234316,48.923644740261224,5.823317015015936,31.19465655208343,5.816566935812462,11.533313049351408,8.36801889038744,5.176108770569002,16.828652989488955,2.6244722292736355
