0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.18648310387984982,0.17772215269086358,0.15018773466833543,0.13516896120150187,0.29161451814768463,0.41551939924906134,0.2528160200250313,0.1476846057571965,0.13141426783479349,0.12390488110137672,0.13516896120150187,0.1439299123904881,0.13016270337922403,0.10763454317897372,0.11764705882352941,0.12015018773466833,0.12015018773466833,0.11889862327909888,0.11013767209011265,0.1113892365456821,0.11514392991239049,0.07884856070087609,0.05131414267834793,0.10012515644555695,0.18397997496871088,0.20275344180225283,0.1927409261576971,0.18773466833541927,0.18773466833541927,0.18272841051314143,0.17772215269086358,0.18773466833541927,0.17521902377972465,0.18773466833541927,0.1802252816020025,0.15018773466833543,0.13266583229036297,0.14017521902377972,0.17271589486858574
1.579233768034101e-06,1.4078816023495875e-06,1.216109197230533e-06,1.1133573930124492e-06,2.042372231200369e-06,2.299069295010818e-06,1.829500265538373e-06,1.5874897530574378e-06,1.4192000027356887e-06,1.603243351834263e-06,1.7080449682529542e-06,9.260228111992172e-06,0.007606240581835578,0.029281731415607793,0.04764464202353151,0.05329821762855426,0.048682618556582756,0.0342395942508198,0.016456801752593706,0.00508420753253164,0.00188047861141228,0.00039941724173230074,5.633134652067478e-05,1.728354342863151e-05,4.9126848214428264e-05,5.174479461725456e-05,9.715855685475212e-06,6.830876712937867e-06,2.128577124162563e-06,1.2589503630357776e-06,9.608029492255718e-07,1.1086437460497604e-06,1.1298883472062093e-06,9.322538190918142e-07,9.46791091888882e-07,1.1246518361833202e-06,1.566027028807808e-06,1.5094059668617147e-06,1.1056201638625856e-06
3.1856562920490963,3.234662841906125,3.2214261828388087,3.2442616202128933,2.929119769907672,3.0195787139103247,3.1844980504858036,3.1831906746648517,3.257649851868618,3.0902768234188738,3.0043039700224763,1.7814428183856732,1.6380618948913184,2.885889794127422,3.1453324348318743,3.1749757306194746,3.1625694586910074,3.0329146815756385,2.808278917437262,2.89543034368741,2.740742404831523,2.3658947567147006,2.964160796185532,2.3802078376659983,1.8704350579945581,2.0968640268276078,3.1082696963355594,2.8412630837115955,3.1437050567055946,3.199131632025309,3.275719253582608,3.1713665546035545,3.186294723501372,3.2695334017132165,3.2735895050032986,3.2600296817047467,3.1774740660452885,3.1271900053594104,3.2046742279717577
0.36320346673616516,0.3408563718010993,0.3090065898473454,0.29880843419650677,0.47388518146155817,0.4786994802153575,0.3849025034887237,0.3214727677762385,0.29026735360341904,0.27671399173501154,0.2841551967809871,0.23465463567807704,0.14456511296281827,0.16475223412384293,0.1724319241543961,0.1849332201957813,0.17033518863488745,0.21005990243933814,0.1546428952751817,0.21332398914535244,0.1572563743516671,0.17024154266495653,0.1348734889793633,0.17876577170485375,0.2467867938418158,0.24366955006729468,0.2516302834373872,0.25748858749441406,0.2679524563875265,0.2826894382783845,0.2945708879751517,0.28933530916384587,0.2957278676477105,0.30633181774929785,0.2972938020306024,0.2920784202732473,0.2790639492850465,0.2817324651366829,0.296601804634934
0.305135012778187,0.28645136215952605,0.2703846447033007,0.2641105593121934,0.3056685457109377,0.3069859806551111,0.3075562303344474,0.2814878193050001,0.26559775495994087,0.2650865358917384,0.26410020487229924,0.2487636729474286,0.11354855398873892,0.1289601815536878,0.13057324986628796,0.1480644749273526,0.12808564518516577,0.19274887145303918,0.11741678707673572,0.20754204001157017,0.1424002377705823,0.1744936938558456,0.19136172939330703,0.2257876882195253,0.19030470092128834,0.1856850795417215,0.21434065538090363,0.21883899790933842,0.24726474656280015,0.251910625799223,0.25338098974055573,0.2521216970738857,0.2603332372058384,0.25930026656774163,0.25970151683738724,0.2608938673405927,0.26014425310013267,0.26045098316249227,0.2698125615113529
1.624146148888791,1.5343631825454527,1.4194251106923363,1.3557859835509125,2.5647646484117126,2.5897369503367154,1.7117690634323364,1.2682789054783803,1.2979494557099363,1.0946628579091386,1.1245909829109038,0.9220122393625211,1.3185855215544768,1.4442754482316686,1.526111226318827,1.546570569757702,1.5166372524410445,1.5901132888916918,1.4963942257443232,1.512660929517678,1.448431298496076,1.3237917051478338,0.3511719188849925,0.40498314380457323,2.073034881814778,2.056116164034769,1.8304934031737807,1.8345199629937219,1.6089050016860507,1.557944244228745,1.7104540361939928,1.6049224072208816,1.551285900213714,1.645639948112014,1.5463532589700018,1.4992363624191187,1.1797645388115068,1.12048202806252,1.3690569426962158
0.0,0.0012727399102692835,0.0011407985911006974,0.0013026931773146224,0.0033846549254331407,0.0006970450709346732,0.0025437716306467633,0.0019356741119812377,0.0025976869188107645,0.0021053625785480007,0.002175383450670208,0.0051385051148571965,0.014436644899035,0.004824535535487199,0.003428081912168593,0.0043291361781516305,0.005517965286439746,0.005158533041750096,0.004958158269446908,0.005452842779098831,0.006513214541856371,0.00437361444114854,0.018412254600759598,0.010604398600044288,0.02078527945170282,0.00032975112326316496,0.004973166635991184,0.0016145657524642399,0.0041905748766514666,0.002131489125946135,0.0018152354922289552,0.0014531407502673026,0.001156350883858586,0.001781400684407154,0.001274792062766989,0.0017336667452832236,0.001912233334720919,0.0015496742784595588,0.0026491433211512415
0.61,0.41,0.3325,0.3125,0.8525,0.8525,0.66,0.3025,0.2825,0.2475,0.2625,0.16,0.1725,0.2075,0.2175,0.2175,0.2175,0.22,0.21,0.215,0.215,0.1975,0.0325,0.0325,0.39,0.39,0.2825,0.2425,0.285,0.335,0.3825,0.335,0.3275,0.365,0.3425,0.325,0.23,0.1775,0.305
-36.398335133967436,-36.453286836925734,-36.49450908151768,-36.51940868213618,-36.12333230403863,-36.12580682333499,-36.41910804620102,-36.37172525394941,-36.414804090758594,-36.440465302023384,-36.244347210454514,-33.54823378870844,-24.449893673954687,-22.439392964621845,-22.010598425622263,-21.788357047918538,-22.029761386301942,-22.113445865837527,-23.429114968688815,-24.6156686090464,-26.614123488131277,-28.299818063916486,-33.29795644865112,-34.37161966762744,-30.574327958546977,-30.586006010448898,-33.119630954864874,-33.95146025317757,-35.05033772029626,-36.091139348406365,-36.325135776794816,-36.09341815394526,-36.280693136048555,-36.545450707038285,-36.54557241665658,-36.288902007663104,-36.25434972139335,-36.48471898620771,-36.5636694550524
1.0491842858765772,0.9570989508557278,0.9806834690629755,1.103114102805965,0.8348403621021537,0.7939366301238387,0.825479474824509,1.018521152038749,1.1395322536485206,1.2695594486243595,1.1535878624361888,2.0391063553493414,1.7920792587726047,1.1449413752469482,0.8417620129546856,0.7334257136657057,0.9410898729653567,1.0016355233755558,1.5062128217136603,1.4400078136380638,2.0570772121719396,1.9869548914757047,2.5602274022735934,2.089388402713564,0.5838184659410106,0.5294615476825977,0.8854726212933237,0.9146562768684229,1.4626983461716851,1.204321260763416,0.9427257617814507,1.071746067894957,1.1263280786566128,0.9769256226227334,1.0806130571565307,1.1653473052689285,1.116103843745766,1.200423996451944,1.3285524885050783
