-4.106436032106681182e+02,1.714124984607443594e+02,5.193593956347818619e+01,-1.607256152929613080e+01,1.069648645727639824e+01,1.262392077080572150e+01,1.232188204232315698e+01,-4.964762125769427215e+00,-2.035992095855424111e+01,-1.051372407643016871e+01,-2.044166358456299548e+01,-1.459143058698113293e+01
-3.278577642015644074e+02,1.900590089876855586e+02,4.398057562801113818e+01,-3.751798113042490002e+01,1.724071778976581015e+01,7.499724025032342922e+00,1.534398635914668674e+01,-4.661560864732113174e+00,-3.047385910512758755e+01,-3.710986465007003243e+00,-2.505304538126160452e+01,-1.749955136730421401e+01
-2.736983561021119726e+02,1.722156977748603879e+02,2.338541228601830824e+01,-4.366724796288830390e+01,3.316171246865931721e+01,7.407866036726105996e+00,1.765704065533871514e+01,-1.582771235785312669e+01,-3.692118036454020569e+01,4.164313224297916172e+00,-2.732540244696094689e+01,-8.414376137941079747e+00
-2.123915188977621824e+02,1.479672496224100655e+02,-1.892993274101073453e+01,-3.211189591904029328e+01,4.363734570165439663e+01,-1.718265545413375861e+01,4.806512123090296740e+00,-3.158400313807410598e+01,-2.449496711369517499e+01,1.609886798957448661e+01,-2.504440712049051143e+01,2.104017406635425402e+01
-1.356318947314104832e+02,1.277958925112718589e+02,-2.587981997294549075e+01,-2.162283458967930017e+01,3.015440592164004130e+01,-4.474907896287852083e+01,8.139429340842200267e-01,-2.213048342983213246e+01,-1.828791428222210769e+01,2.815598123847684064e+01,-2.569862000401789004e+01,2.193303959462138408e+01
-8.476578799337424641e+01,1.124015097249303778e+02,-3.837319987403405719e+01,-1.888092513906509495e+01,1.304386439462925829e+01,-4.300927314119577005e+01,6.234669108156755790e+00,-1.056924249458274190e+01,-1.738353818171052012e+01,3.142001197740153629e+01,-2.593782136684371409e+01,1.425520846757627069e+01
-6.439765913086543492e+01,1.077318681687574724e+02,-4.838196413142988206e+01,-1.836212457236702988e+01,-2.467786915505997491e+00,-2.818499248806871549e+01,1.221485525240336578e+01,-1.752524294260106030e+00,-9.054046463411946633e+00,3.153444692788587389e+01,-2.791336356211291303e+01,1.252477669522241222e+01
-5.847163252731331795e+01,1.039733879696156009e+02,-5.477760626630683305e+01,-2.398009046911400333e+01,-2.560485100211369325e+00,-2.504665186390450771e+01,1.857698419314473171e+01,-3.057894257036334107e+00,-4.133597288506472012e+00,2.786394862539081885e+01,-2.992803871453362063e+01,1.335500387066339556e+01
-5.835181236477558997e+01,1.079432873969057169e+02,-5.728987633386499567e+01,-2.766198023061804534e+01,2.522070458250255776e+00,-2.332440620417485633e+01,2.341032475755920927e+01,-2.203551527825974077e+00,-2.066567556567949993e+00,2.485492560054822064e+01,-3.410781448835707863e+01,1.020015825903736939e+01
-6.286284682418750691e+01,1.188147550582157237e+02,-5.762325247995200073e+01,-2.805178684702527647e+01,1.439493543643164841e+00,-2.336366227332173651e+01,2.188653427042769550e+01,-3.018594022335238325e+00,-6.945131596496645354e-01,2.467186027722318187e+01,-3.143714830846910147e+01,1.058671597825268051e+01
