-3.437102233481610369e+02,-4.875668411197257512e+01,1.539833375255029146e+01,2.177120001196110621e+01,4.900236170389799639e+00,2.462394602024582824e+00,-2.997356431269695420e+01,-2.116010784598920225e+00,-7.416938332855023575e+00,2.040667838715275906e+00,-1.416609328155475644e+01,-1.155748640520630488e+01
-3.002608180954791806e+02,-7.776518262917977609e+01,3.106616834621065948e+01,1.387872994581270980e+01,6.353285820524261496e-01,1.959912120975700667e+00,-2.199822703877766727e+01,-1.018981487207609504e+00,-1.397938335072069016e+01,3.556912347011926379e+00,-1.195974946719000442e+01,-4.209290705901755025e+00
-2.680596097936543742e+02,-9.718132427830293807e+01,4.042015059678668365e+01,1.115564260852989875e+00,-7.465215619066986719e+00,3.843035121708269775e-01,-2.117247810895648996e+01,-4.570224110287230523e+00,-1.929657432505372228e+01,5.606799012955567818e+00,-9.940613637852612428e+00,6.719499535228587561e+00
-2.403738458171634989e+02,-1.028770638063111562e+02,3.677129711107573229e+01,-7.056348564314831151e+00,-4.041354854299095578e+00,5.239595810211945093e+00,-2.245113639694917396e+01,-9.025476702737412538e+00,-1.978025017769790139e+01,4.472948265587199046e+00,-1.305815981644466639e+01,3.275423086107335013e+00
-2.298517635624368154e+02,-1.069797492789349462e+02,2.455524999803762043e+01,-2.187718739390156131e+01,-1.449309247499103392e+00,7.705848647375587390e+00,-1.800114371659419987e+01,-1.544883072910200106e+00,-1.327723214553634534e+01,4.257660976717824397e+00,-1.145714498533949310e+01,1.702866153158871354e+00
-2.261815922681995232e+02,-1.047619497396346304e+02,2.191651132141842595e+01,-2.758723778799163640e+01,-2.157965387845914407e+00,1.059669440182627653e+00,-1.506793438471701663e+01,-2.229119034855969739e-01,-9.998050480229339954e+00,5.886247279575101743e+00,-1.225541433076907794e+01,6.678566634883223330e+00
-2.256327538834037227e+02,-1.010562758752768389e+02,2.771764222101653630e+01,-1.989698083817275176e+01,-3.035765622660005825e+00,-2.366780815236481317e+00,-1.222529563846588374e+01,-9.914352437308190380e-01,-8.915309801676535528e+00,7.408571859500551859e+00,-9.648008978052244444e+00,4.388495594397300081e+00
-1.814636705388431608e+02,-2.005784917713209126e+01,5.860700662864541499e+01,1.101639116587262635e+01,8.125172603719867936e+00,-8.380802672734905201e+00,-2.525434106867560757e+01,-2.078865318487511615e+01,-1.931465966394600287e+01,-2.148201016658440210e+00,-1.784992591884030588e+01,-5.291704010941028713e+00
-1.195909587753385352e+02,9.534731707799436151e+01,1.913946471421315110e+01,1.671561990451313262e+00,5.728078305306012474e+00,-1.389295744842235436e+01,-3.392208383262696714e+01,-3.142679717266809902e+01,-2.347576102808002929e+01,-5.752879655390787939e+00,-1.302983119687695002e+01,-3.567259295691922905e+00
-1.005172877908365763e+02,1.555486323892623091e+02,-4.526700422037536242e+01,1.598977597208341805e+01,-1.063582259938171148e+01,-2.060482230906396239e+01,-2.905053330987798077e+01,-3.821582639819824578e+01,-7.700615214220495552e+00,-6.857949406769883183e+00,-7.391642658987481518e+00,-2.937434559654317212e-02
-8.727424572760854460e+01,1.522724993284033417e+02,-6.638846105617011517e+01,7.756880429833664437e+00,-2.221859867192996063e+01,-2.603692837091616852e+01,-2.624261733577635169e+01,-3.137993057013902387e+01,9.081173220345533537e+00,-4.062069721573713821e+00,7.224043693767333352e+00,-1.851871400884334440e+00
-9.227145927566954242e+01,1.548349953234296095e+02,-7.708425663902575309e+01,3.476075956940150036e+00,-1.823602178411678665e+01,-2.442474877361367191e+01,-2.541608174815861076e+01,-2.300357216987926989e+01,1.498974506004022267e+01,-7.145736788272023077e+00,1.669075418191399152e+01,-6.696979357167277769e+00
-1.038489975825432197e+02,1.583765726444576671e+02,-8.112859997444442683e+01,-3.194731971977224472e+00,-1.483637855611438106e+01,-2.163116740014087469e+01,-2.019290049051191005e+01,-1.338249527348829204e+01,1.954940933771988298e+01,-1.033227061714628547e+01,1.452570307750823808e+01,-1.438355863923807654e+01
-1.200382017681353091e+02,1.503432835249049617e+02,-9.001232480820968362e+01,-3.723851747418938096e+00,-1.233232207779608558e+01,-1.947356470614440127e+01,-1.171523688520093565e+01,-8.207035270133829385e+00,2.197391625479078314e+01,-6.330915072482637740e+00,1.194204853767386787e+01,-1.784515335792288582e+01
-1.399950121116936543e+02,1.451691227134925555e+02,-9.270147972672666015e+01,-6.684196724927213396e+00,-9.286798376851496784e+00,-1.963831529202258963e+01,-6.701504539290530360e+00,-1.739569359457230124e+00,1.835278816124035117e+01,-4.156371982175308233e+00,1.703708206114368551e+01,-1.929052547069261436e+01
